extension_id,label,see_categories,manifest_version,permissions_count,has_host_permissions,host_permissions_count,has_content_scripts,has_holistic_match_pattern,match_pattern_scope,has_service_worker,has_background_page,sensitive_permissions_count,has_web_accessible_resources,has_externally_connectable,has_csp_declaration,has_update_url,content_script_count,has_file_match_pattern,has_all_frames,content_script_run_at,has_dnr_rules_file,has_redirect_rules,dnr_rule_count,has_optional_host_permissions,optional_permissions_count,has_cookies_permission,has_history_permission,has_tabs_permission,has_bookmarks_permission,has_topSites_permission,has_browsingData_permission,has_downloads_permission,has_geolocation_permission,has_webRequest_permission,has_webRequestBlocking_permission,has_debugger_permission,has_management_permission,has_activeTab_permission,has_clipboardRead_permission,has_clipboardWrite_permission,has_contentSettings_permission,has_privacy_permission,has_proxy_permission,has_nativeMessaging_permission,has_webNavigation_permission,has_declarativeNetRequest_permission,has_offscreen_permission,has_fileBrowserHandler_permission,js_file_count,total_js_size_bytes,fetch_api_count,xhr_api_count,http_api_total_count,has_external_url_in_js,external_domain_count,has_runtime_sendMessage,has_onMessage_listener,has_eval_or_function,has_websocket,has_sendBeacon,has_cookies_getAll,has_cookies_get,has_document_cookie,has_formdata,has_blob,has_arraybuffer,has_setInterval,has_setTimeout,has_json_stringify,has_btoa,has_downloads_onCreated,has_downloads_cancel,has_downloads_download,has_tabs_create,has_declarativeNetRequest_js,outbound_request_count,unauthorized_domain_count,sends_user_data,has_periodic_sync,is_sw_initiated,is_cs_initiated,see_behavior_detected,cookies_stolen,redirect_detected,download_hijacked
Save Image As Type (Safe)__cooejhcdfifecmocjcdcnpmippgpnejf_v1.2.0,1,"UReq,LF",3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,17354,2,0,4,True,6,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,0,7,False,False,False,True,True,False,False,False
SchoolLock_Universal__pglbcnfphjpmgodlbmbkonaihapeiidl_v3.3,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,10292,1,0,4,True,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Score Island - Live Sports Scores without distractions__ohbnnnjjpgcekodkajamnocfbedmeknh_v1.1.1,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,0,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,338599,9,0,10,True,4,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Screen Cat__dkfllnoififeelnainbmehcgmmbahjkb_v1.0.0,1,UProf,3,2,False,0,True,True,3,True,False,0,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,8359,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Screen Pet_ Your Desktop Pal__cmecjkngmlhbajpfdbnlnlodohbgkahg_v1.2.0,1,,3,2,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,30760,0,0,0,True,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
"Screen Recorder — Zoom, Camera & Mic _ Brand Armor AI__kjahgkidplhklmknkoidkpnomegebbcb_v1.2",1,"UReq,UProf",3,1,False,0,True,True,3,True,False,0,True,True,False,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,27343,0,0,1,True,1,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
ScreenBlur_ Hide Sensitive Data & Blur Text on Page__ebggbchocnjmhafkndmbbhfagckfalce_v1.0.1,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13,57178,0,0,1,False,0,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Scroll Position Saver__dkpcedjoajddfhfckakflpjekncbdhcm_v1.0.0,1,"UReq,UProf",3,1,False,0,True,True,3,False,False,0,False,False,False,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2707,0,0,1,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Scroll to Top Button__jkpaidneehlecihjpieafnhfbocbbboa_v2.4.1,1,"UReq,UProf",3,2,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,14355,0,0,3,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Select Text From Videos__ccjjffclpnmlgcphejcofcfanhbfokec_v3.0.3,1,"UReq,UProf,LF",3,2,False,0,True,True,3,True,False,2,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9,4955824,3,8,18,True,6,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,0,14,False,False,False,True,True,False,True,False
SERP Link Exporter__acmijdepfmnmoomdfibmfffdghgccahg_v0.1.0,1,"UReq,UProf",3,1,False,0,True,False,2,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,8630,0,0,2,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
SERPrecon__ilgcpaoblclggmfdiecebpljhkkodnef_v1.2.0,1,"UReq,UProf",3,1,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,39134,4,0,7,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Set a Reminder__okbopdkididkejgihepekdmohfomnnhc_v1.0.3,1,"UReq,UProf,CE",3,10,False,0,True,True,3,True,False,3,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11,2120910,1,2,29,True,15,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Sevi - Adjust your resume to any job offer__hklnjmngpmphnabcgpcddlidlbpoibif_v0.13.1,1,"UReq,UProf,LF,CE",3,3,False,0,True,True,3,True,False,1,True,True,False,True,3,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10,5408691,70,3,101,True,18,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Shimeji World - Shimeji Browser Extension__khioindckmfkomaflhdocndcmdciielg_v2.0.0,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,1,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,215013,2,0,3,True,6,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Shopee Seller Push Notification__ppijcnchhenflccpfbcdhkphgckanjon_v1.2.1,1,UProf,3,3,False,0,True,False,2,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,8740,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Shopify Dev Tools__gahokdpgdangdgbigdabgjomnpjikkkg_v1.0.1,1,"UReq,UProf",3,3,False,0,True,False,2,False,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,15080,0,0,6,True,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Show Password__fodkkpajkkhliiocoomkebfojgpldphe_v2.0.0,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,True,3,False,False,0,True,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,534521,10,0,17,True,5,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Show URL on hover__pgablifhhkocaiopmeelpmploegdodjh_v1.0.0,1,"UReq,UProf",3,1,False,0,True,True,3,False,False,0,False,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9265,0,0,2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Simple Auto Clicker__emggejledlldffijahchmidkmapjidfi_v1.2,1,UProf,3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,14537,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Simple Autoscroll for any page__ajlgcephkcmmjeongkjemkfohfddbndj_v2.4.7,1,UProf,3,1,False,0,True,True,3,True,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4430,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Simple FPS Viewer__ojfgeokmhmhepkmomkopknbgkmfkkgeo_v1.0,1,,3,0,False,0,True,True,3,False,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1837,0,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
SimpleUI for Facebook Messenger__gbhgchogngelggecinpiffkbohgdfgpg_v1.5,1,"UReq,UProf",3,3,False,0,True,False,2,True,False,1,True,False,False,True,1,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,214393,0,0,4,True,3,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Site Volume__cggicelibbknhnefbojkkfoannfhomnd_v1.0.0,1,"UReq,UProf",3,2,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,8628,0,0,1,True,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
SKPORT - Endfield Wiki Toolbar__jcmloldlemjpmekaiomangifhnclodpd_v1.1.4,1,"UReq,UProf",3,3,False,0,True,False,2,True,False,3,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,56119,0,0,1,True,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Slow Down Music Practice__kmlfdppbnbcnogcoahkaefodelbdpcbj_v1.1.1,1,"UReq,UProf,LF",3,5,False,0,True,False,2,True,False,3,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11,194107,4,2,11,True,8,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Smart Autofill v3__fmcapgfcbcchdikkbcloejpbehklhjkp_v3.0,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,True,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5,18104,0,0,4,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Smart Copy – Clean Copy Text from Any Website__nknenabpnagnophkfohlijjcjmeijapf_v1.0.0,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,13393,0,0,2,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Smart Search__iiaolmofppokimmclonofbklckkjgabe_v1.1,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,17171,0,0,4,True,1,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
SmartCloner__befhmjlaafebjcbjfegblegecjlnlfno_v1.2.1,1,"UReq,UProf",3,1,False,0,True,True,3,True,False,0,True,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,41059,5,0,18,True,3,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
SmartKey - Auto-Popup Keyboard__fkppclffmhmhajngophcggopdmjaoiah_v3.0.2,1,"UReq,UProf,LF",3,2,False,0,True,True,3,True,False,1,True,False,False,True,1,False,True,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,4590875,16,4,35,True,12,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
